"day","T"
1158.5,282.15
1159,272.15
1159.5,282.15
1160,273.15
1160.5,282.15
1161,272.15
1161.5,276.15
1162,273.15
1162.5,277.15
1163.5,278.15
1164,272.15
1164.5,279.15
1165,273.15
1165.5,280.15
1166.5,282.15
1167,274.15
1169,275.15
1169.5,277.15
1170,276.15
1170.5,280.15
1171.5,277.15
1172,275.15
1172.5,277.15
1173,275.15
1173.5,281.15
1174,275.15
1174.5,278.15
1175,271.15
1175.5,281.15
1176,274.15
1176.5,279.15
1177.5,277.15
1178,269.15
1178.5,277.15
1179,270.15
1180,277.15
1180.5,286.15
1181,277.15
1181.5,283.15
1182,278.15
1182.5,284.15
1183,282.15
