"day","T","...3"
6987.5,299.4499992,NA
6988.5,299.4499992,NA
6989.5,300.15,NA
6990.5,300.15,NA
6991.5,299.7500004,NA
6992.5,299.7500004,NA
6993.5,299.5499996,NA
6994.5,299.5499996,NA
6995.5,299.65,NA
6996.5,300.5499996,NA
6997.5,300.65,NA
6999.5,298.5499996,NA
7000.5,298.7500004,NA
7001.5,299.5499996,NA
7003.5,297.15,NA
7004.5,299.15,NA
7005.5,295.5499996,NA
7006.5,298.5499996,NA
7009.5,300.4499992,NA
7011.5,295.65,NA
7012.5,297.65,NA
7013.5,297.65,NA
7015.5,296.9499992,NA
7016.5,299.15,NA
7019.5,298.0499996,NA
7022.5,296.8500008,NA
7023.5,296.8500008,NA
7024.5,300.3500008,NA
7025.5,299.8500008,NA
7026.5,299.3500008,NA
7027.5,297.8500008,NA
7028.5,299.15,NA
7029.5,300.2500004,NA
7030.5,298.0499996,NA
7031.5,299.65,NA
7032.5,299.8500008,NA
7035.5,299.8500008,NA
7036.5,298.65,NA
7037,306.8500008,NA
7038,303.65,NA
7038.5,295.3500008,NA
7039.5,298.65,NA
7041,307.5500015,NA
7041.5,297.15,NA
7042.5,299.65,NA
7043,305.7499985,NA
7043.5,296.15,NA
7044.5,299.15,NA
7045.5,298.15,NA
7046,307.4499992,NA
7046.5,298.65,NA
7047,307.3500008,NA
7047.5,298.5499996,NA
7048,307.9499992,NA
7048.5,298.7500004,NA
7049.5,300.15,NA
7050,306.2499985,NA
7050.5,300.0499996,NA
7051.5,299.15,NA
7052.5,299.7500004,NA
7053.5,300.65,NA
7054,305.5500015,NA
7054.5,300.9499992,NA
7055,306.65,NA
7055.5,300.0499996,NA
7056,307.4499992,NA
7058,307.3500008,NA
7058.5,299.15,NA
7060.5,300.15,NA
7061.5,299.9499992,NA
7062.5,298.65,NA
7063,305.9499992,NA
7064,306.0500015,NA
7065.5,296.65,NA
7067,306.5500015,NA
7067.5,299.15,NA
7068,305.65,NA
7069.5,295.4499992,NA
7070,303.7500004,NA
7070.5,295.7500004,NA
7071.5,296.7500004,NA
7072,307.3500008,NA
7072.5,298.5499996,NA
7073,306.8500008,NA
7074.5,295.8500008,NA
7075,303.7500004,NA
7076,306.2499985,NA
7077.5,298.8500008,NA
7078,306.3500008,NA
7078.5,298.65,NA
7079,304.15,NA
7080,305.5500015,NA
7080.5,295.2500004,NA
7082,306.2499985,NA
7082.5,296.65,NA
7083,306.3500008,NA
7084,301.3500008,NA
7084.5,295.9499992,NA
7085,305.4499992,NA
7086,306.5500015,NA
7086.5,297.15,NA
7087,305.5500015,NA
7087.5,298.15,NA
7088,306.3500008,NA
7088.5,296.15,NA
7089.5,296.65,NA
7090,301.15,NA
7090.5,297.0499996,NA
7091,305.7499985,NA
7091.5,296.65,NA
7092,305.9499992,NA
7092.5,297.15,NA
7093,303.65,NA
7093.5,297.3500008,NA
7094.5,298.7500004,NA
7095,303.9499992,NA
7095.5,298.3500008,NA
7096,303.15,NA
7097,305.4499992,NA
7097.5,295.15,NA
7099,305.4499992,NA
7099.5,294.7500004,NA
7100,304.2500004,NA
7100.5,296.65,NA
7101,305.5500015,NA
7101.5,294.8500008,NA
7103.5,297.65,NA
7105,304.15,NA
7105.5,294.8500008,NA
7106,303.4499992,NA
7106.5,294.4499992,NA
7107.5,297.15,NA
7108.5,295.15,NA
7109,304.4499992,NA
7109.5,295.65,NA
7110.5,295.5499996,NA
7111.5,295.2500004,NA
7112,305.3500008,NA
7112.5,296.15,NA
7113.5,296.15,NA
7114,303.5499996,NA
7114.5,296.4499992,NA
7115,303.7500004,NA
7116.5,297.15,NA
7117,303.5499996,NA
7117.5,296.15,NA
7118,303.2500004,NA
7118.5,296.5499996,NA
7119,301.7500004,NA
7119.5,296.15,NA
7120,303.7500004,NA
7121,302.5499996,NA
7121.5,296.15,NA
7122,303.65,NA
7122.5,296.9499992,NA
7123,302.5499996,NA
7124,301.9499992,NA
7126.5,297.15,NA
7127,301.15,NA
7127.5,297.15,NA
7128,298.5499996,NA
7128.5,297.15,NA
7129,300.5499996,NA
7129.5,297.7500004,NA
7130,302.9499992,NA
7130.5,296.15,NA
7131.5,295.9499992,NA
7132,303.2500004,NA
7132.5,296.0499996,NA
7133.5,296.0499996,NA
7134.5,295.7500004,NA
7135,303.9499992,NA
7135.5,296.65,NA
7136.5,297.0499996,NA
7137,299.5499996,NA
7137.5,297.0499996,NA
7138.5,296.0499996,NA
7139.5,296.65,NA
7140.5,297.0499996,NA
7141.5,296.5499996,NA
7142.5,295.7500004,NA
7143,301.15,NA
7143.5,296.15,NA
7144.5,295.65,NA
7145,300.15,NA
7145.5,295.65,NA
7146.5,296.65,NA
7147.5,297.15,NA
7148,302.15,NA
7148.5,296.5499996,NA
7149.5,297.15,NA
7150,303.15,NA
7150.5,296.9499992,NA
7152.5,297.15,NA
7153.5,296.3500008,NA
7154,298.4499992,NA
7154.5,295.7500004,NA
7155,300.5499996,NA
7155.5,296.7500004,NA
7156,300.5499996,NA
7157,301.9499992,NA
7157.5,297.15,NA
7158.5,296.5499996,NA
7159.5,296.0499996,NA
7160,301.2500004,NA
7160.5,296.2500004,NA
7161,302.15,NA
7161.5,296.3500008,NA
7162,302.5499996,NA
7162.5,297.0499996,NA
7163.5,296.5499996,NA
7164,302.65,NA
7165,301.4499992,NA
7165.5,297.8500008,NA
7166.5,296.65,NA
7167.5,297.2500004,NA
7168.5,296.15,NA
7169,301.7500004,NA
7170,302.3500008,NA
7170.5,295.7500004,NA
7171,302.5499996,NA
7172,300.4499992,NA
7172.5,297.15,NA
7174,302.5499996,NA
7175,303.3500008,NA
7175.5,296.9499992,NA
7177.5,297.15,NA
7178.5,296.15,NA
7179,302.4499992,NA
7179.5,295.8500008,NA
7180.5,296.9499992,NA
7181,301.15,NA
7181.5,296.2500004,NA
7182,302.0499996,NA
7182.5,297.5499996,NA
7183.5,296.65,NA
7184,302.7500004,NA
7185.5,296.7500004,NA
7186,302.4499992,NA
7186.5,297.65,NA
7187,303.15,NA
7187.5,296.7500004,NA
7188,303.5499996,NA
7188.5,296.8500008,NA
7189,300.4499992,NA
7190.5,297.7500004,NA
7192.5,296.65,NA
7193,301.15,NA
7193.5,297.0499996,NA
7194.5,297.65,NA
7195,299.9499992,NA
7197,303.7500004,NA
7197.5,297.15,NA
7198.5,295.3500008,NA
7199,303.5499996,NA
7199.5,296.65,NA
7200,303.65,NA
7200.5,296.65,NA
7202.5,296.15,NA
7203.5,298.15,NA
7204.5,296.65,NA
7205,304.15,NA
7205.5,296.9499992,NA
7206,302.8500008,NA
7207,304.5499996,NA
7207.5,297.15,NA
7208.5,296.65,NA
7209,304.65,NA
7209.5,297.15,NA
7210,302.15,NA
7210.5,297.0499996,NA
7211,302.15,NA
7213.5,297.0499996,NA
7214,303.15,NA
7215,304.8500008,NA
7215.5,297.15,NA
7216,304.5499996,NA
7216.5,297.15,NA
7217,303.2500004,NA
7217.5,297.7500004,NA
7218.5,297.8500008,NA
7219,303.5499996,NA
7219.5,294.7500004,NA
7220,301.9499992,NA
7221,305.5500015,NA
7221.5,295.65,NA
7222,304.5499996,NA
7223,303.7500004,NA
7223.5,297.0499996,NA
7224,301.65,NA
7224.5,297.15,NA
7225,304.3500008,NA
7226,305.2499985,NA
7226.5,296.15,NA
7227,304.9499992,NA
7227.5,295.2500004,NA
7229,306.15,NA
7230,301.9499992,NA
7230.5,295.15,NA
7231,303.65,NA
7231.5,297.3500008,NA
7232,304.5499996,NA
7234,304.5499996,NA
7235,304.9499992,NA
7236,305.2499985,NA
7236.5,297.7500004,NA
7239,305.65,NA
7240,304.0499996,NA
7240.5,297.15,NA
7241,305.65,NA
7242,306.65,NA
7242.5,296.65,NA
7243,304.8500008,NA
7243.5,296.65,NA
7244,304.5499996,NA
7245,304.15,NA
7247,305.15,NA
7247.5,298.15,NA
7250.5,298.5499996,NA
7251.5,297.9499992,NA
7252.5,298.0499996,NA
7255.5,296.15,NA
7260.5,298.0499996,NA
7262.5,296.9499992,NA
7263.5,298.15,NA
7265.5,298.2500004,NA
7266.5,297.65,NA
7267.5,297.9499992,NA
7268.5,298.7500004,NA
7270,306.65,NA
7271,306.8500008,NA
7272,307.2499985,NA
7272.5,297.15,NA
7273,306.7499985,NA
7273.5,298.65,NA
7274,307.3500008,NA
7276,307.4499992,NA
7276.5,298.65,NA
7277,306.2499985,NA
7277.5,298.3500008,NA
7278,307.65,NA
7278.5,298.15,NA
7279,307.5500015,NA
7279.5,298.15,NA
7280,306.15,NA
7281,304.9499992,NA
7283,304.65,NA
7284,305.5500015,NA
7285,306.15,NA
7286,308.0500015,NA
7287,306.15,NA
7287.5,297.65,NA
7288,307.5500015,NA
7289,307.5500015,NA
7289.5,297.7500004,NA
7290,306.65,NA
7290.5,298.4499992,NA
7291,306.5500015,NA
7291.5,298.5499996,NA
7292,306.15,NA
7292.5,297.7500004,NA
7293,305.65,NA
7293.5,297.7500004,NA
7294,305.7499985,NA
7294.5,298.15,NA
7295,305.65,NA
7295.5,298.2500004,NA
7296,305.9499992,NA
7297,306.15,NA
7297.5,298.65,NA
7298.5,296.65,NA
7299,306.3500008,NA
7300,307.2499985,NA
7300.5,293.8500008,NA
7301,307.15,NA
7301.5,294.15,NA
7302.5,294.4499992,NA
7303,306.65,NA
7303.5,293.65,NA
7304,307.65,NA
7304.5,295.15,NA
7305,306.3500008,NA
7305.5,296.65,NA
7306,306.0500015,NA
7306.5,296.7500004,NA
7307,306.2499985,NA
7307.5,296.3500008,NA
7308,307.2499985,NA
7308.5,295.15,NA
7309,306.15,NA
7309.5,297.65,NA
7311,305.9499992,NA
7311.5,297.7500004,NA
7312,307.15,NA
7312.5,297.9499992,NA
7313,308.3500008,NA
7313.5,297.65,NA
7314,306.4499992,NA
7315,307.65,NA
7315.5,297.9499992,NA
7316,308.2499985,NA
7317,308.15,NA
7318.5,293.7500004,NA
7319,305.65,NA
7319.5,295.8500008,NA
7320,306.2499985,NA
7320.5,298.3500008,NA
7321,307.5500015,NA
7321.5,298.15,NA
7322,308.3500008,NA
7322.5,298.3500008,NA
7323,307.2499985,NA
7323.5,298.65,NA
7324,307.5500015,NA
7324.5,298.7500004,NA
7326,309.4499992,NA
7327,306.15,NA
7328,307.7499985,NA
7328.5,297.5499996,NA
7330,306.9499992,NA
7330.5,298.3500008,NA
7331,307.3500008,NA
7332,307.8500008,NA
7332.5,298.15,NA
7333,307.7499985,NA
7334,308.5500015,NA
7335,307.9499992,NA
7335.5,298.65,NA
7336,308.7499985,NA
7337,308.15,NA
7338,308.3500008,NA
7338.5,298.15,NA
7339,307.7499985,NA
7339.5,298.65,NA
7340,308.5500015,NA
7340.5,299.2500004,NA
7341,308.65,NA
7341.5,299.2500004,NA
7342,308.8500008,NA
7342.5,299.15,NA
7343,307.9499992,NA
7343.5,299.15,NA
7345,307.3500008,NA
7346,302.5499996,NA
7346.5,299.65,NA
7347.5,298.9499992,NA
7348.5,298.5499996,NA
7349.5,298.2500004,NA
7350,307.5500015,NA
7350.5,298.65,NA
7351,307.8500008,NA
7351.5,298.15,NA
7352,306.65,NA
7354,307.3500008,NA
7355,305.3500008,NA
7358,307.8500008,NA
7360,307.2499985,NA
7362,305.65,NA
7363,306.15,NA
7365,306.5500015,NA
7366,307.3500008,NA
7369,307.15,NA
7370,307.15,NA
7371,307.7499985,NA
7372,307.15,NA
7373,307.5500015,NA
7374,307.5500015,NA
7375,308.15,NA
7376,308.7499985,NA
7377,308.15,NA
7378,308.15,NA
7379,308.65,NA
7380,308.3500008,NA
7381,308.3500008,NA
7382,308.3500008,NA
7383,307.8500008,NA
7384,306.7499985,NA
7387,306.4499992,NA
7389,307.65,NA
7390,308.15,NA
7393,305.65,NA
7394,306.65,NA
7395,306.7499985,NA
7397,306.65,NA
7398,306.65,NA
7401,306.7499985,NA
7402.5,297.4499992,NA
7404,303.9499992,NA
7404.5,298.65,NA
7405,305.15,NA
7405.5,299.3500008,NA
7409,304.4499992,NA
7410,306.15,NA
7411,306.5500015,NA
7411.5,299.15,NA
7413,307.5500015,NA
7414,301.8500008,NA
7414.5,295.7500004,NA
7415,305.65,NA
7417,306.5500015,NA
7419,304.3500008,NA
7420,306.2499985,NA
7420.5,297.65,NA
7421.5,298.3500008,NA
7422.5,299.15,NA
7423,307.8500008,NA
7423.5,298.7500004,NA
7424,306.65,NA
7425,307.2499985,NA
7425.5,297.3500008,NA
7426.5,297.65,NA
7427,305.2499985,NA
7428,304.3500008,NA
7428.5,293.8500008,NA
7429.5,297.65,NA
7430,305.5500015,NA
7430.5,294.9499992,NA
7431,306.5500015,NA
7432.5,297.8500008,NA
7433.5,298.0499996,NA
7434,304.65,NA
7436,305.15,NA
7437,304.7500004,NA
7438,306.3500008,NA
7439.5,297.7500004,NA
7440,306.15,NA
7441,302.15,NA
7441.5,296.8500008,NA
7442,305.15,NA
7442.5,297.65,NA
7444,305.9499992,NA
7444.5,295.9499992,NA
7445,306.15,NA
7445.5,297.2500004,NA
7446,304.15,NA
7446.5,298.65,NA
7447,305.8500008,NA
7447.5,299.4499992,NA
7449,303.3500008,NA
7449.5,294.9499992,NA
7450,305.15,NA
7450.5,297.4499992,NA
7451,304.15,NA
7452,304.8500008,NA
7452.5,298.5499996,NA
7453.5,297.5499996,NA
7455,303.7500004,NA
7455.5,295.65,NA
7456,305.3500008,NA
7456.5,297.7500004,NA
7457,303.3500008,NA
7458,304.65,NA
7459,305.5500015,NA
7460,305.5500015,NA
7461,304.15,NA
7461.5,296.7500004,NA
7462.5,298.2500004,NA
7464,301.3500008,NA
7464.5,298.15,NA
7465,304.3500008,NA
7466,305.4499992,NA
7467,305.15,NA
7468,304.4499992,NA
7469,305.3500008,NA
7472.5,297.0499996,NA
7473.5,296.5499996,NA
7474,304.3500008,NA
7474.5,296.65,NA
7475,303.5499996,NA
7476,300.7500004,NA
7476.5,298.15,NA
7477,303.3500008,NA
7477.5,298.15,NA
7478,298.2500004,NA
7478.5,297.15,NA
7480,303.65,NA
7480.5,296.4499992,NA
7481,303.65,NA
7482,304.15,NA
7482.5,297.3500008,NA
7483.5,297.15,NA
7484.5,296.8500008,NA
7485,302.5499996,NA
7486.5,297.15,NA
7487,301.7500004,NA
7488,302.5499996,NA
7488.5,298.0499996,NA
7489.5,297.15,NA
7490,303.15,NA
7490.5,296.15,NA
7491.5,296.0499996,NA
7492,302.9499992,NA
7492.5,295.65,NA
7494,304.7500004,NA
7495,305.15,NA
7495.5,293.9499992,NA
7496,304.15,NA
7496.5,295.2500004,NA
7497.5,296.3500008,NA
7499,302.15,NA
7499.5,296.65,NA
7500.5,296.9499992,NA
7501,302.9499992,NA
7501.5,297.5499996,NA
7502,302.65,NA
7502.5,295.7500004,NA
7503,302.15,NA
7504,301.15,NA
7505,299.9499992,NA
7507,302.65,NA
7507.5,296.2500004,NA
7508,303.15,NA
7508.5,296.8500008,NA
7509,302.15,NA
7509.5,297.15,NA
7510.5,296.65,NA
7511,302.5499996,NA
7512,304.0499996,NA
7512.5,296.4499992,NA
7513,303.3500008,NA
7514.5,297.15,NA
7515,302.65,NA
7516,302.3500008,NA
7518,302.8500008,NA
7519,302.2500004,NA
7520,302.9499992,NA
7521,303.15,NA
7522.5,296.0499996,NA
7523,302.5499996,NA
7523.5,295.65,NA
7525,302.9499992,NA
7525.5,296.7500004,NA
7526,301.15,NA
7526.5,296.2500004,NA
7528.5,297.4499992,NA
7529,298.65,NA
7530.5,297.5499996,NA
7531,303.3500008,NA
7531.5,297.0499996,NA
7532,303.4499992,NA
7532.5,295.7500004,NA
7534.5,295.5499996,NA
7535,303.4499992,NA
7535.5,296.0499996,NA
7536,302.8500008,NA
7537.5,296.15,NA
7538.5,295.5499996,NA
7539,302.3500008,NA
7539.5,295.15,NA
7540,301.15,NA
7541,299.9499992,NA
7541.5,294.4499992,NA
7542,302.9499992,NA
7542.5,296.0499996,NA
7543,302.5499996,NA
7543.5,296.15,NA
7544,302.9499992,NA
7545,302.3500008,NA
7545.5,297.0499996,NA
7546,302.7500004,NA
7547.5,295.15,NA
7548,303.4499992,NA
7548.5,296.0499996,NA
7549,302.7500004,NA
7550,302.15,NA
7550.5,296.7500004,NA
7551,301.8500008,NA
7551.5,295.65,NA
7552,303.15,NA
7552.5,296.15,NA
7553,301.3500008,NA
7554,299.5499996,NA
7554.5,295.65,NA
7555,299.7500004,NA
7555.5,296.65,NA
7556,302.15,NA
7558,302.5499996,NA
7558.5,294.5499996,NA
7559,303.15,NA
7559.5,296.3500008,NA
7561.5,297.8500008,NA
7562.5,297.15,NA
7563,303.2500004,NA
7563.5,296.4499992,NA
7565,303.15,NA
7565.5,297.65,NA
7568,304.9499992,NA
7568.5,297.15,NA
7569,302.15,NA
7571,303.7500004,NA
7572,304.7500004,NA
7573,301.3500008,NA
7573.5,294.8500008,NA
7575,302.65,NA
7577,303.9499992,NA
7578,300.15,NA
7579,305.15,NA
7580,305.5500015,NA
7580.5,295.15,NA
7581.5,296.65,NA
7582,303.15,NA
7582.5,296.4499992,NA
7583,303.7500004,NA
7585,305.65,NA
7585.5,297.15,NA
7587.5,294.15,NA
7591,304.65,NA
7591.5,297.65,NA
7592,305.5500015,NA
7592.5,297.8500008,NA
7593,303.15,NA
7593.5,297.5499996,NA
7594,306.65,NA
7595,303.9499992,NA
7595.5,297.15,NA
7596.5,297.2500004,NA
7597,306.15,NA
7597.5,296.7500004,NA
7598,306.65,NA
7599.5,297.7500004,NA
7601,303.15,NA
7601.5,297.4499992,NA
7603,305.65,NA
7603.5,296.5499996,NA
7604,304.7500004,NA
7604.5,294.8500008,NA
7605,307.15,NA
7606,302.15,NA
7606.5,297.7500004,NA
7607,306.5500015,NA
7607.5,298.2500004,NA
7609,305.65,NA
7610,303.3500008,NA
7610.5,296.15,NA
7612.5,296.5499996,NA
7616,305.15,NA
7619,306.4499992,NA
7621,307.65,NA
7622,308.15,NA
7624,306.3500008,NA
7627,304.5499996,NA
7628,305.65,NA
7629,306.65,NA
7630,305.9499992,NA
7631,307.15,NA
7632,308.15,NA
7634,307.15,NA
7635,301.9499992,NA
7635.5,296.7500004,NA
7636,307.65,NA
7636.5,297.15,NA
7637.5,297.4499992,NA
7638,307.65,NA
7638.5,297.2500004,NA
7639.5,297.15,NA
7640,307.15,NA
7641,308.65,NA
7641.5,297.3500008,NA
7642.5,298.3500008,NA
7643,308.7499985,NA
7643.5,297.7500004,NA
7645,308.8500008,NA
7645.5,297.4499992,NA
7646,307.8500008,NA
7646.5,297.15,NA
7647.5,296.3500008,NA
7649,308.5500015,NA
7649.5,297.7500004,NA
7650,307.8500008,NA
7650.5,298.0499996,NA
7651,307.65,NA
7651.5,296.9499992,NA
7652,308.65,NA
7652.5,297.4499992,NA
7653,308.15,NA
7653.5,298.5499996,NA
7654,307.4499992,NA
7655,307.65,NA
7656,308.15,NA
7656.5,299.0499996,NA
7657,308.3500008,NA
7658,307.65,NA
7659,308.15,NA
7660,308.15,NA
7661,308.5500015,NA
7663,308.3500008,NA
7666.5,296.15,NA
7667,306.7499985,NA
7668,308.15,NA
7668.5,297.15,NA
7669,308.4499992,NA
7670.5,293.65,NA
7671,307.65,NA
7671.5,294.15,NA
7674.5,292.3500008,NA
7675,308.4499992,NA
7675.5,294.5499996,NA
7676,306.5500015,NA
7676.5,295.8500008,NA
7677.5,296.7500004,NA
7678,308.15,NA
7678.5,296.65,NA
7679.5,297.4499992,NA
7680,308.4499992,NA
7680.5,297.3500008,NA
7681,308.7499985,NA
7681.5,297.15,NA
7682,308.3500008,NA
7682.5,297.65,NA
7683.5,295.9499992,NA
7684,308.15,NA
7685,307.65,NA
7685.5,297.3500008,NA
7686,308.65,NA
7686.5,297.65,NA
7687,307.65,NA
7687.5,297.5499996,NA
7688.5,297.65,NA
7689,305.7499985,NA
7689.5,298.2500004,NA
7690.5,297.15,NA
7691,307.15,NA
7691.5,297.15,NA
7692.5,297.15,NA
7693,302.15,NA
7693.5,296.9499992,NA
7694,307.15,NA
7694.5,294.7500004,NA
7695,306.65,NA
7695.5,296.7500004,NA
7696,306.9499992,NA
7696.5,296.65,NA
7697,303.5499996,NA
7698.5,297.15,NA
7699,305.3500008,NA
7699.5,296.7500004,NA
7700,307.15,NA
7700.5,297.3500008,NA
7701.5,297.4499992,NA
7702.5,298.15,NA
7703,306.65,NA
7703.5,298.15,NA
7704,306.8500008,NA
7705.5,299.15,NA
7706.5,300.15,NA
7708,302.8500008,NA
7712,306.15,NA
7712.5,298.4499992,NA
7713.5,298.65,NA
7714.5,298.65,NA
7715,306.2499985,NA
7716,308.15,NA
7716.5,299.65,NA
7718,306.65,NA
7720.5,297.7500004,NA
7721.5,298.65,NA
7724.5,296.3500008,NA
7725.5,295.7500004,NA
7726,304.8500008,NA
7726.5,295.4499992,NA
7727,306.15,NA
7729,306.65,NA
7729.5,297.9499992,NA
7730.5,298.15,NA
7731,307.3500008,NA
7732,306.5500015,NA
7732.5,297.15,NA
7733,307.4499992,NA
7734,305.65,NA
7734.5,298.15,NA
7735,305.5500015,NA
7737,307.0500015,NA
7737.5,299.15,NA
7738,306.8500008,NA
7739.5,299.15,NA
7740,306.3500008,NA
7741,307.15,NA
7741.5,299.15,NA
7742,307.3500008,NA
7742.5,299.5499996,NA
7743,307.3500008,NA
7743.5,299.15,NA
7744,306.15,NA
7744.5,299.0499996,NA
7745.5,297.7500004,NA
7746,307.5500015,NA
7746.5,299.15,NA
7747,307.5500015,NA
7748.5,298.7500004,NA
7749.5,299.2500004,NA
7750,307.65,NA
7752,306.4499992,NA
7753,307.15,NA
7754,307.65,NA
7754.5,299.65,NA
7755.5,299.7500004,NA
7757,308.5500015,NA
7758,308.3500008,NA
7758.5,298.3500008,NA
7759,307.5500015,NA
7759.5,299.65,NA
7760,309.3500008,NA
7761,309.15,NA
7761.5,300.15,NA
7762,308.15,NA
7763,308.7499985,NA
7764.5,299.0499996,NA
7766,307.4499992,NA
7766.5,294.15,NA
7767,306.7499985,NA
7769,307.3500008,NA
7769.5,296.7500004,NA
7771.5,298.15,NA
7772.5,295.65,NA
7773.5,299.15,NA
7774,306.15,NA
7774.5,297.7500004,NA
7775.5,297.7500004,NA
7776.5,298.9499992,NA
7778,306.7499985,NA
7779.5,296.65,NA
7781,307.15,NA
7781.5,298.7500004,NA
7782.5,299.9499992,NA
7783.5,298.65,NA
7784.5,297.65,NA
7785,305.9499992,NA
7785.5,297.7500004,NA
7786,307.5500015,NA
7787,308.3500008,NA
7787.5,299.15,NA
7789.5,298.65,NA
7790,307.65,NA
7791,307.3500008,NA
7793.5,298.15,NA
7794,307.4499992,NA
7795,306.65,NA
7795.5,298.0499996,NA
7799,306.7499985,NA
7800,305.65,NA
7800.5,296.65,NA
7801,306.8500008,NA
7801.5,295.9499992,NA
7802.5,297.65,NA
7803,303.5499996,NA
7804.5,298.65,NA
7805,306.15,NA
7806.5,296.3500008,NA
7807,307.3500008,NA
7807.5,296.15,NA
7809.5,298.2500004,NA
7811.5,295.65,NA
7812.5,298.0499996,NA
7813,305.8500008,NA
7814.5,295.15,NA
7815,305.5500015,NA
7817,306.15,NA
7817.5,297.9499992,NA
7818.5,297.15,NA
7819,303.15,NA
7819.5,297.65,NA
7820.5,297.15,NA
7821,303.15,NA
7822,305.15,NA
7822.5,297.65,NA
7823.5,298.0499996,NA
7824.5,297.7500004,NA
7825,304.15,NA
7826,303.65,NA
7826.5,295.9499992,NA
7827.5,296.65,NA
7829,303.65,NA
7829.5,296.65,NA
7831,304.15,NA
7831.5,297.65,NA
7832.5,297.8500008,NA
7833,304.65,NA
7835,301.65,NA
7835.5,297.15,NA
7839,305.15,NA
7840,302.3500008,NA
7841,303.15,NA
7841.5,295.9499992,NA
7842.5,295.9499992,NA
7843,303.9499992,NA
7843.5,296.5499996,NA
7844,303.2500004,NA
7844.5,296.15,NA
7846.5,296.9499992,NA
7847.5,295.65,NA
7848,299.3500008,NA
7848.5,297.15,NA
7849,303.5499996,NA
7849.5,296.15,NA
7850,303.15,NA
7851,300.15,NA
7851.5,296.15,NA
7852.5,296.7500004,NA
7853,304.15,NA
7853.5,296.15,NA
7854,300.15,NA
7854.5,297.15,NA
7855,301.4499992,NA
7856,302.8500008,NA
7857,303.7500004,NA
7857.5,294.5499996,NA
7858,302.9499992,NA
7858.5,296.65,NA
7859,303.15,NA
7859.5,297.0499996,NA
7860,303.7500004,NA
7860.5,296.7500004,NA
7861,303.65,NA
7861.5,297.15,NA
7864,303.5499996,NA
7864.5,295.3500008,NA
7865.5,297.0499996,NA
7866,301.65,NA
7866.5,296.8500008,NA
7867.5,297.0499996,NA
7868,300.7500004,NA
7870,301.7500004,NA
7870.5,296.8500008,NA
7871,303.8500008,NA
7871.5,295.3500008,NA
7872,304.7500004,NA
7872.5,296.3500008,NA
7873,299.7500004,NA
7874,302.65,NA
7874.5,297.4499992,NA
7875,303.65,NA
7875.5,297.8500008,NA
7876,301.65,NA
7876.5,296.9499992,NA
7877,300.65,NA
7877.5,297.2500004,NA
7879,302.15,NA
7879.5,296.5499996,NA
7880.5,296.15,NA
7881,302.2500004,NA
7881.5,295.4499992,NA
7882,302.3500008,NA
7882.5,296.65,NA
7883,303.15,NA
7884,301.65,NA
7884.5,296.65,NA
7885,302.65,NA
7885.5,295.5499996,NA
7886,302.65,NA
7886.5,296.15,NA
7887,303.15,NA
7887.5,296.3500008,NA
7888,303.5499996,NA
7888.5,295.15,NA
7890,300.65,NA
7890.5,297.0499996,NA
7891,302.9499992,NA
7891.5,296.7500004,NA
7892,303.4499992,NA
7892.5,296.9499992,NA
7893,302.8500008,NA
7894.5,295.65,NA
7895,304.15,NA
7896,303.15,NA
7896.5,296.65,NA
7897,301.7500004,NA
7899,304.4499992,NA
7899.5,296.5499996,NA
7900,303.3500008,NA
7901,302.2500004,NA
7901.5,295.15,NA
7902.5,297.15,NA
7903,303.15,NA
7904,300.7500004,NA
7904.5,296.65,NA
7905.5,296.15,NA
7906,303.2500004,NA
7906.5,296.4499992,NA
7907,303.5499996,NA
7907.5,295.65,NA
7908,302.65,NA
7908.5,296.15,NA
7909,303.15,NA
7909.5,297.15,NA
7910,304.3500008,NA
7911,304.15,NA
7911.5,297.5499996,NA
7912,303.2500004,NA
7912.5,297.15,NA
7913.5,297.15,NA
7914,303.5499996,NA
7915.5,296.9499992,NA
7916.5,296.65,NA
7918,302.3500008,NA
7919,304.15,NA
7921,304.3500008,NA
7922,302.9499992,NA
7923,300.2500004,NA
7923.5,296.5499996,NA
7924,302.4499992,NA
7924.5,295.9499992,NA
7925.5,294.7500004,NA
7926,301.65,NA
7926.5,295.8500008,NA
7927,302.15,NA
7927.5,297.0499996,NA
7929,303.4499992,NA
7930,302.9499992,NA
7931,301.5499996,NA
7932,304.15,NA
7932.5,295.8500008,NA
7933.5,297.15,NA
7934,304.4499992,NA
7934.5,295.65,NA
7935,305.15,NA
7936.5,297.3500008,NA
7938.5,296.65,NA
7939.5,297.3500008,NA
7940,300.5499996,NA
7940.5,297.15,NA
7944.5,297.15,NA
7945,304.0499996,NA
7945.5,297.15,NA
7946,300.65,NA
7946.5,296.7500004,NA
7947.5,297.15,NA
7949,303.8500008,NA
7949.5,295.65,NA
7951,303.15,NA
7952,304.3500008,NA
7952.5,296.65,NA
7953.5,297.5499996,NA
7955,304.5499996,NA
7955.5,295.65,NA
7956,305.15,NA
7958,304.15,NA
7959,304.15,NA
7959.5,296.8500008,NA
7960.5,297.65,NA
7961,304.15,NA
7961.5,297.15,NA
7962,298.15,NA
7962.5,298.15,NA
7963.5,297.8500008,NA
7965,301.5499996,NA
7965.5,297.65,NA
7966.5,297.5499996,NA
7967.5,297.0499996,NA
7968,302.3500008,NA
7968.5,297.15,NA
7969,302.15,NA
7969.5,296.65,NA
