period,yr,month,days,total_days,model,emissions,Tmin,Tmax,Tave,T_K,Prec_mm,Tmin_rollMean,Tmin_rollSD,Tmax_rollMean,Tmax_rollSD
future_end,2088,3,2595,45795,CGCM3.1 (T47),High (A2),6.86800153,15.9977705,11.43288602,284.582886,,17.5264458,1.96078193,26.7969297,1.59525333
future_end,2088,4,2625,45825,CGCM3.1 (T47),High (A2),12.6798537,22.7236891,17.7017714,290.8517714,,17.3027427,2.13141472,26.6848883,1.69432248
future_end,2088,5,2655,45855,CGCM3.1 (T47),High (A2),15.6575323,25.2593729,20.4584526,293.6084526,,17.7329513,2.03430311,27.0196046,1.50065807
future_end,2088,6,2685,45885,CGCM3.1 (T47),High (A2),23.1511012,30.2072938,26.6791975,299.8291975,,17.8287998,1.97805706,26.983421,1.54370655
future_end,2088,7,2715,45915,CGCM3.1 (T47),High (A2),28.5365808,34.682866,31.6097234,304.7597234,,17.6300937,1.79752058,26.8286299,1.3464352
future_end,2088,8,2745,45945,CGCM3.1 (T47),High (A2),24.6512939,32.9109797,28.7811368,301.9311368,,17.9994425,1.74653557,27.0796354,1.41233253
future_end,2088,9,2775,45975,CGCM3.1 (T47),High (A2),22.5536291,29.8762484,26.21493875,299.3649388,,17.9672134,1.71170265,27.2097616,1.58546656
future_end,2088,10,2805,46005,CGCM3.1 (T47),High (A2),15.5728635,22.9290082,19.25093585,292.4009359,,17.985365,1.68562056,27.1817233,1.62562611
future_end,2088,11,2835,46035,CGCM3.1 (T47),High (A2),12.199004,21.0756675,16.63733575,289.7873358,,18.0530553,1.7312704,27.1941493,1.63268955
future_end,2088,12,2865,46065,CGCM3.1 (T47),High (A2),4.28365126,13.1388943,8.71127278,281.8612728,,18.2237509,1.72459029,27.2758935,1.69711259
future_end,2089,1,2895,46095,CGCM3.1 (T47),High (A2),2.95286006,10.7326056,6.84273283,279.9927328,,18.1616427,1.81730353,27.169868,1.76458189
future_end,2089,2,2925,46125,CGCM3.1 (T47),High (A2),3.62919376,10.6277169,7.12845533,280.2784553,,18.0100653,1.88097563,27.1158634,1.87844946
future_end,2089,3,2955,46155,CGCM3.1 (T47),High (A2),7.15614806,15.3548216,11.25548483,284.4054848,,18.4735865,1.45686765,27.4463379,1.75992705
future_end,2089,4,2985,46185,CGCM3.1 (T47),High (A2),12.7898582,21.1324157,16.96113695,290.111137,,18.3097559,1.52364568,27.3785747,1.91787392
future_end,2089,5,3015,46215,CGCM3.1 (T47),High (A2),18.6943342,27.9614805,23.32790735,296.4779074,,23.298212,1.15449481,30.45844,1.02180864
future_end,2089,6,3045,46245,CGCM3.1 (T47),High (A2),23.7121105,30.5416188,27.12686465,300.2768647,,23.487926,1.16732815,30.6163011,1.02201679
future_end,2089,7,3075,46275,CGCM3.1 (T47),High (A2),26.9552988,33.0303918,29.9928453,303.1428453,,23.4458229,1.08727705,30.5651752,0.95718979
future_end,2089,8,3105,46305,CGCM3.1 (T47),High (A2),26.6235389,34.1243994,30.37396915,303.5239692,,23.4754104,1.02092054,30.5625578,0.89540349
future_end,2089,9,3135,46335,CGCM3.1 (T47),High (A2),23.9804022,29.0843385,26.53237035,299.6823704,,23.5451756,0.98749264,30.60761,0.8561316
future_end,2089,10,3165,46365,CGCM3.1 (T47),High (A2),15.0817101,21.6650768,18.37339345,291.5233935,,23.4154214,1.03093403,30.5650887,0.82435056
future_end,2089,11,3195,46395,CGCM3.1 (T47),High (A2),8.85082572,16.5514648,12.70114526,285.8511453,,23.3253398,0.95925659,30.5320783,0.75922541
future_end,2089,12,3225,46425,CGCM3.1 (T47),High (A2),3.08008488,12.7899439,7.93501439,281.0850144,,23.166237,0.88463941,30.4816859,0.73567967
future_end,2090,1,3255,46455,CGCM3.1 (T47),High (A2),2.66296221,9.3139298,5.988446005,279.138446,,23.3804632,1.11690957,30.6920555,0.916453
future_end,2090,2,3285,46485,CGCM3.1 (T47),High (A2),4.95649914,12.3928471,8.67467312,281.8246731,,23.4006564,1.08071827,30.7733623,0.83113482
future_end,2090,3,3315,46515,CGCM3.1 (T47),High (A2),4.5228111,14.6151592,9.56898515,282.7189852,,23.5276825,1.09045503,30.989834,0.79709788
future_end,2090,4,3345,46545,CGCM3.1 (T47),High (A2),12.8345314,22.8757655,17.85514845,291.0051485,,23.7735384,1.31104636,31.2215834,0.96122606
future_end,2090,5,3375,46575,CGCM3.1 (T47),High (A2),16.3460997,26.376708,21.36140385,294.5114039,,23.6668044,1.28216079,31.2576112,0.98251299
future_end,2090,6,3405,46605,CGCM3.1 (T47),High (A2),24.1730616,31.0130792,27.5930704,300.7430704,,23.7919935,1.29394697,31.4005264,0.92723789
future_end,2090,7,3435,46635,CGCM3.1 (T47),High (A2),28.1502226,34.2850026,31.2176126,304.3676126,,23.7718316,1.29704034,31.4867411,0.88239549
future_end,2090,8,3465,46665,CGCM3.1 (T47),High (A2),26.1915744,32.4687709,29.33017265,302.4801727,,23.7317085,1.35998579,31.5341073,0.91526723
future_end,2090,9,3495,46695,CGCM3.1 (T47),High (A2),21.8780841,28.8828719,25.380478,298.530478,,23.9110228,1.31111729,31.6890219,0.82002734
future_end,2090,10,3525,46725,CGCM3.1 (T47),High (A2),19.7293097,25.9899524,22.85963105,296.0096311,,23.9505579,1.39589658,31.6767611,0.87576375
future_end,2090,11,3555,46755,CGCM3.1 (T47),High (A2),11.0483979,18.4361316,14.74226475,287.8922648,,24.1200951,1.41598556,31.838124,0.80732146
future_end,2090,12,3585,46785,CGCM3.1 (T47),High (A2),6.22006564,14.8194067,10.51973617,283.6697362,,23.9004409,1.41447354,31.7462744,0.84336011
future_end,2091,1,3615,46815,CGCM3.1 (T47),High (A2),4.97170052,12.8817546,8.92672756,282.0767276,,27.191058,0.5647408,33.5248725,0.77547435
future_end,2091,2,3645,46845,CGCM3.1 (T47),High (A2),3.83371377,12.6721543,8.252934035,281.402934,,27.1723183,0.51791414,33.5587403,0.71355654
future_end,2091,3,3675,46875,CGCM3.1 (T47),High (A2),5.30588718,14.9591269,10.13250704,283.282507,,27.3428511,0.68012302,33.699256,0.77096219
future_end,2091,4,3705,46905,CGCM3.1 (T47),High (A2),10.2836872,18.7400529,14.51187005,287.6618701,,27.2997897,0.6491802,33.6249378,0.75484679
future_end,2091,5,3735,46935,CGCM3.1 (T47),High (A2),18.7827242,28.2301228,23.5064235,296.6564235,,27.384833,0.66853006,33.6909442,0.74165479
future_end,2091,6,3765,46965,CGCM3.1 (T47),High (A2),22.1178803,30.1398759,26.1288781,299.2788781,,27.4173186,0.6433099,33.6150711,0.74724205
future_end,2091,7,3795,46995,CGCM3.1 (T47),High (A2),27.7421741,32.8563399,30.299257,303.449257,,27.4839942,0.58138679,33.7298288,0.78086379
future_end,2091,8,3825,47025,CGCM3.1 (T47),High (A2),26.8018815,33.5663083,30.1840949,303.3340949,,27.6611181,0.58612468,33.7775237,0.79068582
future_end,2091,9,3855,47055,CGCM3.1 (T47),High (A2),24.4356609,29.4552279,26.9454444,300.0954444,,27.8171289,0.61931078,33.9750199,0.7508128
future_end,2091,10,3885,47085,CGCM3.1 (T47),High (A2),15.8617112,23.2457919,19.55375155,292.7037516,,27.8009392,0.62483649,33.9335447,0.79067397
future_end,2091,11,3915,47115,CGCM3.1 (T47),High (A2),9.08917365,18.821688,13.95543083,287.1054308,,27.7625308,0.62894813,33.9,0.7502675
future_end,2091,12,3945,47145,CGCM3.1 (T47),High (A2),4.29430275,12.9426984,8.618500575,281.7685006,,27.8929813,0.6776889,34.0672056,0.77427009
future_end,2092,1,3975,47175,CGCM3.1 (T47),High (A2),3.99465574,11.2160007,7.60532822,280.7553282,,28.0292898,0.64328298,34.0311027,0.79879745
future_end,2092,2,4005,47205,CGCM3.1 (T47),High (A2),4.42939809,12.6336666,8.531532345,281.6815323,,27.9165006,0.65411857,34.0443599,0.8118004
future_end,2092,3,4035,47235,CGCM3.1 (T47),High (A2),8.82723952,16.8115407,12.81939011,285.9693901,,28.0962565,0.63496874,34.1973719,0.75843973
future_end,2092,4,4065,47265,CGCM3.1 (T47),High (A2),12.0602149,21.8348332,16.94752405,290.0975241,,28.0908599,0.66904986,34.1886089,0.79887846
future_end,2092,5,4095,47295,CGCM3.1 (T47),High (A2),19.3742622,27.6019042,23.4880832,296.6380832,,28.1296028,0.69763516,34.3366388,0.68663171
future_end,2092,6,4125,47325,CGCM3.1 (T47),High (A2),23.5947423,31.7871091,27.6909257,300.8409257,,28.2332566,0.66761643,34.3153287,0.73085158
future_end,2092,7,4155,47355,CGCM3.1 (T47),High (A2),27.300372,34.5071196,30.9037458,304.0537458,,28.1864457,0.70678514,34.3370748,0.7866094
future_end,2092,8,4185,47385,CGCM3.1 (T47),High (A2),28.224457,35.554812,31.8896345,305.0396345,,28.0985641,0.73114948,34.2564142,0.82936945
future_end,2092,9,4215,47415,CGCM3.1 (T47),High (A2),22.7960774,28.7818837,25.78898055,298.9389806,,26.6456437,0.93505448,34.142857,1.27876869
future_end,2092,10,4245,47445,CGCM3.1 (T47),High (A2),15.2403733,24.3372562,19.78881475,292.9388148,,26.7213836,0.87679045,34.1381918,1.16741601
future_end,2092,11,4275,47475,CGCM3.1 (T47),High (A2),12.1875943,19.7092347,15.9484145,289.0984145,,26.4626224,1.09297637,33.9847903,1.16465533
future_end,2092,12,4305,47505,CGCM3.1 (T47),High (A2),2.21518999,12.2126991,7.213944545,280.3639445,,26.480502,1.02379188,34.0003024,1.09042877
future_end,2093,1,4335,47535,CGCM3.1 (T47),High (A2),1.10060601,8.84495804,4.972782025,278.122782,,26.4516093,0.96955486,33.8471492,1.13643248
future_end,2093,2,4365,47565,CGCM3.1 (T47),High (A2),3.61806395,10.7704378,7.194250875,280.3442509,,26.4834522,0.92584376,33.8216182,1.08143472
future_end,2093,3,4395,47595,CGCM3.1 (T47),High (A2),6.66458992,15.1452416,10.90491576,284.0549158,,26.6684606,1.05546047,33.8991842,1.17721901
future_end,2093,4,4425,47625,CGCM3.1 (T47),High (A2),10.9244165,20.6349982,15.77970735,288.9297074,,26.7567854,1.02854159,33.7945573,1.3123572
future_end,2093,5,4455,47655,CGCM3.1 (T47),High (A2),14.7654171,24.8025425,19.7839798,292.9339798,,26.9980499,1.09075062,34.0910758,1.41257711
future_end,2093,6,4485,47685,CGCM3.1 (T47),High (A2),22.7637975,30.5472207,26.6555091,299.8055091,,27.2105721,1.17199817,34.2247443,1.44778164
future_end,2093,7,4515,47715,CGCM3.1 (T47),High (A2),28.5609327,34.1631057,31.3620192,304.5120192,,27.318313,1.25749419,34.1692483,1.4475476
future_end,2093,8,4545,47745,CGCM3.1 (T47),High (A2),26.9097081,31.8097926,29.35975035,302.5097504,,27.3084092,1.25139023,33.9658907,1.28282402
future_end,2093,9,4575,47775,CGCM3.1 (T47),High (A2),22.052046,27.9663947,25.00922035,298.1592204,,27.4294948,1.30074477,34.0580678,1.32979874
future_end,2093,10,4605,47805,CGCM3.1 (T47),High (A2),13.9493588,22.8930717,18.42121525,291.5712153,,27.5545816,1.04857754,33.9899463,1.41114192
future_end,2093,11,4635,47835,CGCM3.1 (T47),High (A2),7.8339654,17.4529641,12.64346475,285.7934648,,27.7759273,1.08860781,34.0570487,1.4355139
future_end,2093,12,4665,47865,CGCM3.1 (T47),High (A2),1.58782083,10.4996464,6.043733615,279.1937336,,27.9343626,1.00495871,34.2158765,1.40760288
future_end,2094,1,4695,47895,CGCM3.1 (T47),High (A2),2.58701122,9.79538223,6.191196725,279.3411967,,28.0601938,0.97880431,34.2880507,1.47323165
future_end,2094,2,4725,47925,CGCM3.1 (T47),High (A2),5.25770228,13.9711012,9.61440174,282.7644017,,28.0396609,1.04431166,34.1297056,1.49083018
future_end,2094,3,4755,47955,CGCM3.1 (T47),High (A2),8.31095978,17.5133306,12.91214519,286.0621452,,28.2010828,1.01447156,34.4611217,1.25214278
future_end,2094,4,4785,47985,CGCM3.1 (T47),High (A2),14.9638562,23.7279321,19.34589415,292.4958942,,28.1591367,1.10462822,34.2059248,1.15515361
future_end,2094,5,4815,48015,CGCM3.1 (T47),High (A2),19.4565699,27.8529167,23.6547433,296.8047433,,21.7743759,1.02387996,29.0545505,2.05547403
future_end,2094,6,4845,48045,CGCM3.1 (T47),High (A2),25.4380199,32.3892212,28.91362055,302.0636206,,21.794012,0.93611298,29.0172026,1.87898251
future_end,2094,7,4875,48075,CGCM3.1 (T47),High (A2),28.7137356,34.8210385,31.76738705,304.9173871,,21.8889641,0.90733015,29.1245833,1.76591402
future_end,2094,8,4905,48105,CGCM3.1 (T47),High (A2),28.452759,35.9923033,32.22253115,305.3725312,,22.1213461,1.09834175,29.1201117,1.65191578
future_end,2094,9,4935,48135,CGCM3.1 (T47),High (A2),23.5994199,29.339438,26.46942895,299.619429,,22.0970199,1.03837991,29.0963877,1.55924698
future_end,2094,10,4965,48165,CGCM3.1 (T47),High (A2),15.8551035,23.7123682,19.78373585,292.9337359,,22.3096236,1.21145092,29.1290096,1.48318309
future_end,2094,11,4995,48195,CGCM3.1 (T47),High (A2),6.4780779,15.9113408,11.19470935,284.3447094,,22.3698631,1.21826985,29.1027752,1.48686982
future_end,2094,12,5025,48225,CGCM3.1 (T47),High (A2),2.18574232,12.7653868,7.47556456,280.6255646,,22.4537813,1.15436046,29.2139088,1.33038142
future_end,2095,1,5055,48255,CGCM3.1 (T47),High (A2),3.84431766,11.1553137,7.49981568,280.6498157,,22.5657357,1.20385735,29.2278125,1.3308654
future_end,2095,2,5085,48285,CGCM3.1 (T47),High (A2),6.28961537,13.7894016,10.03950849,283.1895085,,22.8072386,1.02636464,29.2577401,1.32859794
future_end,2095,3,5115,48315,CGCM3.1 (T47),High (A2),9.53879356,17.6308549,13.58482423,286.7348242,,22.7513065,1.01057414,28.9894984,0.70565703
future_end,2095,4,5145,48345,CGCM3.1 (T47),High (A2),10.9367565,20.7818582,15.85930735,289.0093074,,23.0145943,0.89494536,29.1888637,0.56823195
future_end,2095,5,5175,48375,CGCM3.1 (T47),High (A2),17.2377947,25.1561611,21.1969779,294.3469779,,23.1741938,0.83301698,29.2864502,0.58538764
future_end,2095,6,5205,48405,CGCM3.1 (T47),High (A2),21.7113034,30.3463466,26.028825,299.178825,,23.3547563,0.89779536,29.3286983,0.64585741
future_end,2095,7,5235,48435,CGCM3.1 (T47),High (A2),27.5269724,33.0527598,30.2898661,303.4398661,,23.1791777,0.95051176,29.2359079,0.74948365
future_end,2095,8,5265,48465,CGCM3.1 (T47),High (A2),28.6663883,35.2355132,31.95095075,305.1009508,,23.3092871,0.89272349,29.2712115,0.78032469
future_end,2095,9,5295,48495,CGCM3.1 (T47),High (A2),23.2697069,29.3157902,26.29274855,299.4427486,,23.1841344,0.84874249,29.2507652,0.82481324
future_end,2095,10,5325,48525,CGCM3.1 (T47),High (A2),17.4367243,23.4229802,20.42985225,293.5798523,,23.2326416,0.89390785,29.3093754,0.86149404
future_end,2095,11,5355,48555,CGCM3.1 (T47),High (A2),6.50543456,15.9345437,11.21998913,284.3699891,,23.4012981,0.81655553,29.5012298,0.72272055
future_end,2095,12,5385,48585,CGCM3.1 (T47),High (A2),0.40547528,9.12129519,4.763385235,277.9133852,,23.3682778,0.88935744,29.5281951,0.78783381
future_end,2096,1,5415,48615,CGCM3.1 (T47),High (A2),-1.1075448,6.86823728,2.88034624,276.0303462,,15.5218642,0.70738369,23.657647,0.91716737
future_end,2096,2,5445,48645,CGCM3.1 (T47),High (A2),3.13279347,10.9576279,7.045210685,280.1952107,,15.2508669,0.96491966,23.7183021,0.8524963
future_end,2096,3,5475,48675,CGCM3.1 (T47),High (A2),9.31244815,18.0734129,13.69293053,286.8429305,,15.2911165,0.90056659,23.6196403,0.83713895
future_end,2096,4,5505,48705,CGCM3.1 (T47),High (A2),13.2823157,21.1416479,17.2119818,290.3619818,,15.2678491,0.84528989,23.4024666,1.01866641
future_end,2096,5,5535,48735,CGCM3.1 (T47),High (A2),18.1958086,27.7289022,22.9623554,296.1123554,,15.7139952,1.62036647,23.6612152,1.26170187
future_end,2096,6,5565,48765,CGCM3.1 (T47),High (A2),24.2384603,31.9558222,28.09714125,301.2471413,,15.7274239,1.53785968,23.6234494,1.20349127
future_end,2096,7,5595,48795,CGCM3.1 (T47),High (A2),27.5094805,34.57598,31.04273025,304.1927303,,15.7553573,1.52472349,23.7574376,1.19240329
future_end,2096,8,5625,48825,CGCM3.1 (T47),High (A2),28.7333282,33.8973183,31.31532325,304.4653233,,15.6263392,1.6179225,23.6826164,1.2207414
future_end,2096,9,5655,48855,CGCM3.1 (T47),High (A2),22.7330366,29.7956422,26.2643394,299.4143394,,15.5354117,1.56932346,23.5658789,1.14135177
future_end,2096,10,5685,48885,CGCM3.1 (T47),High (A2),17.061552,24.3329699,20.69726095,293.847261,,15.6941626,1.67157079,23.4707705,1.10144528
future_end,2096,11,5715,48915,CGCM3.1 (T47),High (A2),8.74633952,19.2416552,13.99399736,287.1439974,,15.85639,1.71311893,23.5741768,1.12613541
future_end,2096,12,5745,48945,CGCM3.1 (T47),High (A2),2.82806251,15.8057361,9.316899305,282.4668993,,15.8667849,1.70778622,23.6866806,1.09194285
future_end,2097,1,5775,48975,CGCM3.1 (T47),High (A2),3.35190425,11.5953714,7.473637825,280.6236378,,16.1072105,1.53836262,23.7530948,1.13958459
future_end,2097,2,5805,49005,CGCM3.1 (T47),High (A2),4.01525994,11.8146774,7.91496867,281.0649687,,16.0436859,1.57658672,23.7760161,1.12377762
future_end,2097,3,5835,49035,CGCM3.1 (T47),High (A2),5.14385877,14.7218338,9.932846285,283.0828463,,16.3064512,1.63982452,24.0998209,0.95522258
future_end,2097,4,5865,49065,CGCM3.1 (T47),High (A2),11.9160438,21.4518456,16.6839447,289.8339447,,15.9641653,1.24733885,23.9108077,0.75972545
future_end,2097,5,5895,49095,CGCM3.1 (T47),High (A2),19.623813,28.6638759,24.14384445,297.2938445,,15.9755491,1.32245154,23.9846984,0.76675129
future_end,2097,6,5925,49125,CGCM3.1 (T47),High (A2),25.9822357,32.946362,29.46429885,302.6142989,,16.0674461,1.38269823,23.9406286,0.8074144
future_end,2097,7,5955,49155,CGCM3.1 (T47),High (A2),28.7671446,35.002711,31.8849278,305.0349278,,16.37003,1.17301522,24.0902796,0.74266218
future_end,2097,8,5985,49185,CGCM3.1 (T47),High (A2),27.9617489,33.9544002,30.95807455,304.1080746,,16.455851,1.26067025,24.1532649,0.79280045
future_end,2097,9,6015,49215,CGCM3.1 (T47),High (A2),23.9506462,29.7865495,26.86859785,300.0185979,,8.5469164,2.91188511,16.936083,1.84361777
future_end,2097,10,6045,49245,CGCM3.1 (T47),High (A2),15.1210445,23.9427783,19.5319114,292.6819114,,8.78324995,2.73072711,17.8416749,2.92798817
future_end,2097,11,6075,49275,CGCM3.1 (T47),High (A2),10.0637625,19.9905331,15.0271478,288.1771478,,9.2102192,2.80178966,18.245924,2.94206095
future_end,2097,12,6105,49305,CGCM3.1 (T47),High (A2),4.52172689,13.386267,8.953996945,282.1039969,,9.17028659,2.62357078,18.0576507,2.80940894
future_end,2098,1,6135,49335,CGCM3.1 (T47),High (A2),4.64602111,13.0160266,8.831023855,281.9810239,,9.35809772,2.54382828,18.0954988,2.65143885
future_end,2098,2,6165,49365,CGCM3.1 (T47),High (A2),7.6806399,16.7112082,12.19592405,285.3459241,,9.33365008,2.41464918,18.161516,2.52488736
future_end,2098,3,6195,49395,CGCM3.1 (T47),High (A2),7.59303959,16.3960555,11.99454755,285.1445475,,9.56631734,2.56452799,18.3119258,2.56682171
future_end,2098,4,6225,49425,CGCM3.1 (T47),High (A2),13.4270116,22.8428045,18.13490805,291.2849081,,9.92597499,1.87045928,18.6363492,2.14154108
future_end,2098,5,6255,49455,CGCM3.1 (T47),High (A2),19.5049916,29.6733911,24.58919135,297.7391914,,9.65739132,2.14096113,18.5160303,2.26195063
future_end,2098,6,6285,49485,CGCM3.1 (T47),High (A2),23.452136,31.959774,27.705955,300.855955,,9.24459056,2.27966267,18.291781,2.39294688
future_end,2098,7,6315,49515,CGCM3.1 (T47),High (A2),28.5592739,33.3648153,30.9620446,304.1120446,,9.02737737,2.19366449,18.3622707,2.40996071
future_end,2098,8,6345,49545,CGCM3.1 (T47),High (A2),28.5077641,35.1241481,31.8159561,304.9659561,,9.38216606,1.98986146,18.7636772,2.2625077
future_end,2098,9,6375,49575,CGCM3.1 (T47),High (A2),23.667423,29.8665677,26.76699535,299.9169954,,9.64643552,2.28122351,18.5284157,1.84192904
future_end,2098,10,6405,49605,CGCM3.1 (T47),High (A2),16.2695643,24.8127885,20.5411764,293.6911764,,9.71092734,2.36894393,18.4496563,1.73769159
future_end,2098,11,6435,49635,CGCM3.1 (T47),High (A2),13.1082153,20.6873493,16.8977823,290.0477823,,9.65273866,2.39984301,18.6172801,1.62131017
future_end,2098,12,6465,49665,CGCM3.1 (T47),High (A2),3.69303627,12.8731882,8.283112235,281.4331122,,9.51317274,2.48215439,18.635395,1.70783717
future_end,2099,1,6495,49695,CGCM3.1 (T47),High (A2),1.46831237,8.11679094,4.792551655,277.9425517,,9.56028375,2.62797602,18.6146957,1.8101039
future_end,2099,2,6525,49725,CGCM3.1 (T47),High (A2),0.15239391,7.05858543,3.60548967,276.7554897,,9.23186993,2.60451414,18.4778784,1.88467661
future_end,2099,3,6555,49755,CGCM3.1 (T47),High (A2),3.39224877,12.255501,7.823874885,280.9738749,,9.43157057,2.74624465,18.6242947,1.98593085
future_end,2099,4,6585,49785,CGCM3.1 (T47),High (A2),12.6075808,22.3415329,17.47455685,290.6245569,,9.92381935,2.64855379,19.0764537,1.73647477
future_end,2099,5,6615,49815,CGCM3.1 (T47),High (A2),15.8571996,24.9509512,20.4040754,293.5540754,,2.06115473,2.02799924,11.4870474,1.910976
future_end,2099,6,6645,49845,CGCM3.1 (T47),High (A2),24.5281813,31.7793604,28.15377085,301.3037709,,2.55775508,2.27015434,11.8316597,1.96837349
future_end,2099,7,6675,49875,CGCM3.1 (T47),High (A2),27.2958999,34.8286952,31.06229755,304.2122976,,2.7734921,2.18854101,11.995064,1.88005394
future_end,2099,8,6705,49905,CGCM3.1 (T47),High (A2),26.0272491,32.1616435,29.0944463,302.2444463,,2.80755796,2.04974197,12.083384,1.77847723
future_end,2099,9,6735,49935,CGCM3.1 (T47),High (A2),24.5398159,30.340977,27.44039645,300.5903965,,3.14880873,2.21339922,12.3569863,1.88682827
future_end,2099,10,6765,49965,CGCM3.1 (T47),High (A2),14.8740937,23.1811428,19.02761825,292.1776183,,3.25294455,2.12802947,12.4102328,1.79869285
future_end,2099,11,6795,49995,CGCM3.1 (T47),High (A2),12.908414,20.2093143,16.55886415,289.7088642,,3.45559685,1.8771641,12.4802559,1.77204487
future_end,2099,12,6825,50025,CGCM3.1 (T47),High (A2),-0.7505918,9.24924813,4.249328165,277.3993282,,3.25199552,1.95273617,12.3008801,1.87003357
future_end,2100,1,6855,50055,CGCM3.1 (T47),High (A2),1.71420213,11.0609963,6.387599215,279.5375992,,3.53695506,1.4397455,12.7621114,1.07715913
future_end,2100,2,6885,50085,CGCM3.1 (T47),High (A2),3.21003533,10.6232264,6.916630865,280.0666309,,3.27979541,1.72382578,12.444905,1.540405
future_end,2100,3,6915,50115,CGCM3.1 (T47),High (A2),6.0043358,14.1373892,10.0708625,283.2208625,,3.21133374,1.72561437,12.73638,1.84567666
future_end,2100,4,6945,50145,CGCM3.1 (T47),High (A2),13.2939986,21.7296623,17.51183045,290.6618305,,3.3781345,1.75822413,12.8528461,1.8422786
future_end,2100,5,6975,50175,CGCM3.1 (T47),High (A2),19.4389277,28.0981669,23.7685473,296.9185473,,3.21046896,1.613729,12.7595602,1.80968114
future_end,2100,6,7005,50205,CGCM3.1 (T47),High (A2),23.4903288,31.4899814,27.4901551,300.6401551,,2.75281051,1.95641332,12.405956,2.08692261
future_end,2100,7,7035,50235,CGCM3.1 (T47),High (A2),28.9326133,34.7135237,31.8230685,304.9730685,,2.58455262,2.00445122,12.2750047,2.105529
future_end,2100,8,7065,50265,CGCM3.1 (T47),High (A2),29.0583418,34.8625254,31.9604336,305.1104336,,2.22100131,1.6878519,12.0205645,2.0333646
future_end,2100,9,7095,50295,CGCM3.1 (T47),High (A2),22.0490381,28.0636442,25.05634115,298.2063412,,1.99063449,1.61490703,11.9181052,2.12915277
future_end,2100,10,7125,50325,CGCM3.1 (T47),High (A2),17.9721274,25.2269295,21.59952845,294.7495285,,1.96256505,1.72405955,11.881281,2.27309413
future_end,2100,11,7155,50355,CGCM3.1 (T47),High (A2),8.21075027,18.3953264,13.30303834,286.4530383,,2.01609994,1.85500109,12.0786573,2.38002389
future_end,2100,12,7185,50385,CGCM3.1 (T47),High (A2),1.22924807,11.34948,6.289364035,279.439364,,1.98782621,2.03039894,11.9642024,2.58599634
